-30.50 -42.00   4.5
-30.00 -42.00   4.2
-29.50 -42.00   3.7
-29.00 -42.00   3.4
-28.50 -42.00   3.0
-28.00 -42.00   2.5
-27.50 -42.00   2.1
-27.00 -42.00   1.8
-26.50 -42.00   1.6
-26.00 -42.00   1.4
-25.50 -42.00   1.5
-25.00 -42.00   1.7
-24.50 -42.00   2.0
-24.00 -42.00   2.6
-23.50 -42.00   3.7
-23.00 -42.00   4.6
-22.50 -42.00   4.9
-22.00 -42.00   5.0
-21.50 -42.00   5.3
-21.00 -42.00   5.3
-20.50 -42.00   5.2
-20.00 -42.00   5.2
-100.00 -41.50   0.8
-99.50 -41.50   0.8
-99.00 -41.50   0.7
-98.50 -41.50   0.7
-98.00 -41.50   0.6
-97.50 -41.50   0.6
-97.00 -41.50   0.6
-96.50 -41.50   0.5
-96.00 -41.50   0.5
-95.50 -41.50   0.5
-95.00 -41.50   0.5
-94.50 -41.50   0.4
-94.00 -41.50   0.5
-93.50 -41.50   0.5
-93.00 -41.50   0.5
-92.50 -41.50   0.4
-92.00 -41.50   0.4
-91.50 -41.50   0.4
-91.00 -41.50   0.4
-90.50 -41.50   0.4
-90.00 -41.50   0.4
-89.50 -41.50   0.4
-89.00 -41.50   0.4
-88.50 -41.50   0.4
-88.00 -41.50   0.4
-87.50 -41.50   0.4
-87.00 -41.50   0.5
-86.50 -41.50   0.5
-86.00 -41.50   0.5
-85.50 -41.50   0.5
-85.00 -41.50   0.5
-84.50 -41.50   0.4
-84.00 -41.50   0.4
-83.50 -41.50   0.4
-83.00 -41.50   0.4
-82.50 -41.50   0.4
-82.00 -41.50   0.4
-81.50 -41.50   0.4
-81.00 -41.50   0.4
-80.50 -41.50   0.4
-80.00 -41.50   0.4
-79.50 -41.50   0.4
-79.00 -41.50   0.4
-78.50 -41.50   0.4
-78.00 -41.50   0.4
-77.50 -41.50   0.4
-77.00 -41.50   0.5
-76.50 -41.50   0.5
-76.00 -41.50   0.6
-75.50 -41.50   0.7
-75.00 -41.50   0.8
-74.50 -41.50   1.1
-74.00 -41.50   1.6
-73.50 -41.50   0.9
-73.00 -41.50   1.2
-72.50 -41.50   2.5
-72.00 -41.50   2.3
-71.50 -41.50   1.0
-71.00 -41.50   0.3
-70.50 -41.50   0.1
-70.00 -41.50   0.0
-69.50 -41.50   0.0
-69.00 -41.50   0.0
-68.50 -41.50   0.0
-68.00 -41.50   0.0
-67.50 -41.50   0.0
-67.00 -41.50   0.0
-66.50 -41.50   0.0
-66.00 -41.50   0.0
-65.50 -41.50   0.0
-65.00 -41.50   0.0
-64.50 -41.50   0.0
-64.00 -41.50   0.0
-63.50 -41.50   0.0
-63.00 -41.50   0.0
-62.50 -41.50   0.0
-62.00 -41.50   0.0
-61.50 -41.50   0.0
-61.00 -41.50   0.0
-60.50 -41.50   0.0
-60.00 -41.50   0.0
-59.50 -41.50   0.0
-59.00 -41.50   0.0
-58.50 -41.50   0.0
-58.00 -41.50   0.0
-57.50 -41.50   0.0
-57.00 -41.50   0.0
-56.50 -41.50   0.0
-56.00 -41.50   0.0
-55.50 -41.50   0.0
-55.00 -41.50   0.0
-54.50 -41.50   0.0
-54.00 -41.50   0.0
-53.50 -41.50   0.0
-53.00 -41.50   0.0
-52.50 -41.50   0.1
-52.00 -41.50   0.2
-51.50 -41.50   0.3
-51.00 -41.50   0.4
-50.50 -41.50   0.5
-50.00 -41.50   0.6
-49.50 -41.50   0.8
-49.00 -41.50   0.8
-48.50 -41.50   0.9
-48.00 -41.50   1.0
-47.50 -41.50   1.1
-47.00 -41.50   1.3
-46.50 -41.50   1.5
-46.00 -41.50   1.7
-45.50 -41.50   1.8
-45.00 -41.50   2.0
-44.50 -41.50   2.2
-44.00 -41.50   2.4
-43.50 -41.50   2.5
-43.00 -41.50   2.5
-42.50 -41.50   2.6
-42.00 -41.50   2.7
-41.50 -41.50   2.8
-41.00 -41.50   2.8
-40.50 -41.50   3.0
-40.00 -41.50   3.1
-39.50 -41.50   3.4
-39.00 -41.50   3.6
-38.50 -41.50   3.8
-38.00 -41.50   4.0
-37.50 -41.50   4.4
-37.00 -41.50   4.6
-36.50 -41.50   4.8
-36.00 -41.50   5.0
-35.50 -41.50   5.1
-35.00 -41.50   5.1
-34.50 -41.50   5.1
-34.00 -41.50   4.9
-33.50 -41.50   4.8
-33.00 -41.50   4.5
-32.50 -41.50   4.3
-32.00 -41.50   4.0
-31.50 -41.50   3.7
-31.00 -41.50   3.3
-30.50 -41.50   3.0
-30.00 -41.50   2.8
-29.50 -41.50   2.5
-29.00 -41.50   2.2
-28.50 -41.50   1.9
-28.00 -41.50   1.7
-27.50 -41.50   1.6
-27.00 -41.50   1.3
-26.50 -41.50   1.0
-26.00 -41.50   0.9
-25.50 -41.50   1.2
-25.00 -41.50   1.4
-24.50 -41.50   1.8
-24.00 -41.50   2.8
-23.50 -41.50   3.8
-23.00 -41.50   4.4
-22.50 -41.50   4.6
-22.00 -41.50   4.7
-21.50 -41.50   4.9
-21.00 -41.50   5.0
-20.50 -41.50   5.1
-20.00 -41.50   4.9
-100.00 -41.00   0.3
-99.50 -41.00   0.3
-99.00 -41.00   0.3
-98.50 -41.00   0.3
-98.00 -41.00   0.3
-97.50 -41.00   0.3
-97.00 -41.00   0.3
-96.50 -41.00   0.3
-96.00 -41.00   0.3
-95.50 -41.00   0.3
-95.00 -41.00   0.3
-94.50 -41.00   0.3
-94.00 -41.00   0.3
-93.50 -41.00   0.3
-93.00 -41.00   0.3
-92.50 -41.00   0.3
-92.00 -41.00   0.3
-91.50 -41.00   0.3
-91.00 -41.00   0.3
-90.50 -41.00   0.3
-90.00 -41.00   0.3
-89.50 -41.00   0.3
-89.00 -41.00   0.3
-88.50 -41.00   0.4
-88.00 -41.00   0.4
-87.50 -41.00   0.4
-87.00 -41.00   0.4
-86.50 -41.00   0.4
-86.00 -41.00   0.4
-85.50 -41.00   0.4
-85.00 -41.00   0.4
-84.50 -41.00   0.4
-84.00 -41.00   0.4
-83.50 -41.00   0.4
-83.00 -41.00   0.4
-82.50 -41.00   0.3
-82.00 -41.00   0.3
-81.50 -41.00   0.3
-81.00 -41.00   0.3
-80.50 -41.00   0.3
-80.00 -41.00   0.3
-79.50 -41.00   0.3
-79.00 -41.00   0.3
-78.50 -41.00   0.3
-78.00 -41.00   0.3
-77.50 -41.00   0.3
-77.00 -41.00   0.4
-76.50 -41.00   0.4
-76.00 -41.00   0.5
-75.50 -41.00   0.6
-75.00 -41.00   0.7
-74.50 -41.00   0.9
-74.00 -41.00   1.4
-73.50 -41.00   0.5
-73.00 -41.00   0.4
-72.50 -41.00   1.6
-72.00 -41.00   1.7
-71.50 -41.00   0.9
-71.00 -41.00   0.3
-70.50 -41.00   0.1
-70.00 -41.00   0.0
-69.50 -41.00   0.0
-69.00 -41.00   0.0
-68.50 -41.00   0.0
-68.00 -41.00   0.0
-67.50 -41.00   0.0
-67.00 -41.00   0.0
-66.50 -41.00   0.0
-66.00 -41.00   0.0
-65.50 -41.00   0.0
-65.00 -41.00   0.0
-64.50 -41.00   0.0
-64.00 -41.00   0.0
-63.50 -41.00   0.0
-63.00 -41.00   0.0
-62.50 -41.00   0.0
-62.00 -41.00   0.0
-61.50 -41.00   0.0
-61.00 -41.00   0.0
-60.50 -41.00   0.0
-60.00 -41.00   0.0
-59.50 -41.00   0.0
-59.00 -41.00   0.0
-58.50 -41.00   0.0
-58.00 -41.00   0.0
-57.50 -41.00   0.0
-57.00 -41.00   0.0
-56.50 -41.00   0.0
-56.00 -41.00   0.0
-55.50 -41.00   0.0
-55.00 -41.00   0.0
-54.50 -41.00   0.0
-54.00 -41.00   0.0
-53.50 -41.00   0.0
-53.00 -41.00   0.0
-52.50 -41.00   0.0
-52.00 -41.00   0.1
-51.50 -41.00   0.1
-51.00 -41.00   0.1
-50.50 -41.00   0.2
-50.00 -41.00   0.3
-49.50 -41.00   0.4
-49.00 -41.00   0.5
-48.50 -41.00   0.5
-48.00 -41.00   0.6
-47.50 -41.00   0.8
-47.00 -41.00   0.9
-46.50 -41.00   1.1
-46.00 -41.00   1.3
-45.50 -41.00   1.4
-45.00 -41.00   1.4
-44.50 -41.00   1.5
-44.00 -41.00   1.5
-43.50 -41.00   1.6
-43.00 -41.00   1.6
-42.50 -41.00   1.7
-42.00 -41.00   1.8
-41.50 -41.00   1.9
-41.00 -41.00   2.0
-40.50 -41.00   2.2
-40.00 -41.00   2.5
-39.50 -41.00   2.7
-39.00 -41.00   3.0
-38.50 -41.00   3.2
-38.00 -41.00   3.4
-37.50 -41.00   3.5
-37.00 -41.00   3.7
-36.50 -41.00   3.8
-36.00 -41.00   3.9
-35.50 -41.00   4.1
-35.00 -41.00   4.1
-34.50 -41.00   4.0
-34.00 -41.00   4.0
-33.50 -41.00   3.8
-33.00 -41.00   3.6
-32.50 -41.00   3.3
-32.00 -41.00   3.0
-31.50 -41.00   2.8
-31.00 -41.00   2.6
-30.50 -41.00   2.4
-30.00 -41.00   2.3
-29.50 -41.00   2.1
-29.00 -41.00   1.8
-28.50 -41.00   1.6
-28.00 -41.00   1.3
-27.50 -41.00   0.9
-27.00 -41.00   0.7
-26.50 -41.00   0.6
-26.00 -41.00   0.7
-25.50 -41.00   1.1
-25.00 -41.00   1.4
-24.50 -41.00   2.0
-24.00 -41.00   3.0
-23.50 -41.00   3.8
-23.00 -41.00   4.2
-22.50 -41.00   4.3
-22.00 -41.00   4.4
-21.50 -41.00   4.7
-21.00 -41.00   4.8
-20.50 -41.00   4.7
-20.00 -41.00   4.2
-100.00 -40.50   0.1
-99.50 -40.50   0.1
-99.00 -40.50   0.1
-98.50 -40.50   0.1
-98.00 -40.50   0.1
-97.50 -40.50   0.1
-97.00 -40.50   0.1
-96.50 -40.50   0.1
-96.00 -40.50   0.2
-95.50 -40.50   0.2
-95.00 -40.50   0.2
-94.50 -40.50   0.2
-94.00 -40.50   0.2
-93.50 -40.50   0.2
-93.00 -40.50   0.2
-92.50 -40.50   0.2
-92.00 -40.50   0.2
-91.50 -40.50   0.2
-91.00 -40.50   0.2
-90.50 -40.50   0.3
-90.00 -40.50   0.3
-89.50 -40.50   0.3
-89.00 -40.50   0.3
-88.50 -40.50   0.3
-88.00 -40.50   0.3
-87.50 -40.50   0.3
-87.00 -40.50   0.3
-86.50 -40.50   0.3
-86.00 -40.50   0.3
-85.50 -40.50   0.3
-85.00 -40.50   0.3
-84.50 -40.50   0.3
-84.00 -40.50   0.3
-83.50 -40.50   0.3
-83.00 -40.50   0.3
-82.50 -40.50   0.3
-82.00 -40.50   0.3
-81.50 -40.50   0.3
-81.00 -40.50   0.3
-80.50 -40.50   0.2
-80.00 -40.50   0.2
-79.50 -40.50   0.2
-79.00 -40.50   0.2
-78.50 -40.50   0.2
-78.00 -40.50   0.2
-77.50 -40.50   0.3
-77.00 -40.50   0.3
-76.50 -40.50   0.3
-76.00 -40.50   0.4
-75.50 -40.50   0.5
-75.00 -40.50   0.6
-74.50 -40.50   0.7
-74.00 -40.50   1.1
-73.50 -40.50   0.8
-73.00 -40.50   0.3
-72.50 -40.50   0.7
-72.00 -40.50   1.0
-71.50 -40.50   0.8
-71.00 -40.50   0.2
-70.50 -40.50   0.0
-70.00 -40.50   0.0
-69.50 -40.50   0.0
-69.00 -40.50   0.0
-68.50 -40.50   0.0
-68.00 -40.50   0.0
-67.50 -40.50   0.0
-67.00 -40.50   0.0
-66.50 -40.50   0.0
-66.00 -40.50   0.0
-65.50 -40.50   0.0
-65.00 -40.50   0.0
-64.50 -40.50   0.0
-64.00 -40.50   0.0
-63.50 -40.50   0.0
-63.00 -40.50   0.0
-62.50 -40.50   0.0
-62.00 -40.50   0.0
-61.50 -40.50   0.0
-61.00 -40.50   0.0
-60.50 -40.50   0.0
-60.00 -40.50   0.0
-59.50 -40.50   0.0
-59.00 -40.50   0.0
-58.50 -40.50   0.0
-58.00 -40.50   0.0
-57.50 -40.50   0.0
-57.00 -40.50   0.0
-56.50 -40.50   0.0
-56.00 -40.50   0.0
-55.50 -40.50   0.0
-55.00 -40.50   0.0
-54.50 -40.50   0.0
-54.00 -40.50   0.0
-53.50 -40.50   0.0
-53.00 -40.50   0.0
-52.50 -40.50   0.0
-52.00 -40.50   0.0
-51.50 -40.50   0.1
-51.00 -40.50   0.1
-50.50 -40.50   0.1
-50.00 -40.50   0.2
-49.50 -40.50   0.2
-49.00 -40.50   0.2
-48.50 -40.50   0.3
-48.00 -40.50   0.4
-47.50 -40.50   0.5
-47.00 -40.50   0.6
-46.50 -40.50   0.8
-46.00 -40.50   0.9
-45.50 -40.50   1.0
-45.00 -40.50   1.0
-44.50 -40.50   1.0
-44.00 -40.50   1.1
-43.50 -40.50   1.1
-43.00 -40.50   1.1
-42.50 -40.50   1.2
-42.00 -40.50   1.5
-41.50 -40.50   1.7
-41.00 -40.50   1.9
-40.50 -40.50   2.1
-40.00 -40.50   2.3
-39.50 -40.50   2.4
-39.00 -40.50   2.7
-38.50 -40.50   2.9
-38.00 -40.50   3.2
-37.50 -40.50   3.2
-37.00 -40.50   3.3
-36.50 -40.50   3.3
-36.00 -40.50   3.3
-35.50 -40.50   3.3
-35.00 -40.50   3.3
-34.50 -40.50   3.3
-34.00 -40.50   3.3
-33.50 -40.50   3.2
-33.00 -40.50   2.9
-32.50 -40.50   2.7
-32.00 -40.50   2.4
-31.50 -40.50   2.3
-31.00 -40.50   2.1
-30.50 -40.50   1.9
-30.00 -40.50   1.7
-29.50 -40.50   1.4
-29.00 -40.50   1.2
-28.50 -40.50   0.9
-28.00 -40.50   0.8
-27.50 -40.50   0.7
-27.00 -40.50   0.6
-26.50 -40.50   0.6
-26.00 -40.50   0.7
-25.50 -40.50   1.1
-25.00 -40.50   1.5
-24.50 -40.50   2.1
-24.00 -40.50   3.1
-23.50 -40.50   3.9
-23.00 -40.50   4.2
-22.50 -40.50   4.2
-22.00 -40.50   4.3
-21.50 -40.50   4.4
-21.00 -40.50   4.3
-20.50 -40.50   3.9
-20.00 -40.50   3.6
-100.00 -40.00   0.0
-99.50 -40.00   0.0
-99.00 -40.00   0.0
-98.50 -40.00   0.0
-98.00 -40.00   0.0
-97.50 -40.00   0.1
-97.00 -40.00   0.1
-96.50 -40.00   0.1
-96.00 -40.00   0.1
-95.50 -40.00   0.1
-95.00 -40.00   0.1
-94.50 -40.00   0.1
-94.00 -40.00   0.1
-93.50 -40.00   0.1
-93.00 -40.00   0.1
-92.50 -40.00   0.1
-92.00 -40.00   0.1
-91.50 -40.00   0.1
-91.00 -40.00   0.2
-90.50 -40.00   0.2
-90.00 -40.00   0.2
-89.50 -40.00   0.2
-89.00 -40.00   0.2
-88.50 -40.00   0.2
-88.00 -40.00   0.2
-87.50 -40.00   0.2
-87.00 -40.00   0.2
-86.50 -40.00   0.3
-86.00 -40.00   0.3
-85.50 -40.00   0.3
-85.00 -40.00   0.3
-84.50 -40.00   0.2
-84.00 -40.00   0.2
-83.50 -40.00   0.2
-83.00 -40.00   0.2
-82.50 -40.00   0.2
-82.00 -40.00   0.2
-81.50 -40.00   0.2
-81.00 -40.00   0.2
-80.50 -40.00   0.2
-80.00 -40.00   0.2
-79.50 -40.00   0.2
-79.00 -40.00   0.2
-78.50 -40.00   0.2
-78.00 -40.00   0.2
-77.50 -40.00   0.2
-77.00 -40.00   0.2
-76.50 -40.00   0.2
-76.00 -40.00   0.3
-75.50 -40.00   0.4
-75.00 -40.00   0.4
-74.50 -40.00   0.5
-74.00 -40.00   0.6
-73.50 -40.00   0.7
-73.00 -40.00   0.3
-72.50 -40.00   0.4
-72.00 -40.00   0.8
-71.50 -40.00   0.4
-71.00 -40.00   0.0
-70.50 -40.00   0.0
-70.00 -40.00   0.0
-69.50 -40.00   0.0
-69.00 -40.00   0.0
-68.50 -40.00   0.0
-68.00 -40.00   0.0
-67.50 -40.00   0.0
-67.00 -40.00   0.0
-66.50 -40.00   0.0
-66.00 -40.00   0.0
-65.50 -40.00   0.0
-65.00 -40.00   0.0
-64.50 -40.00   0.0
-64.00 -40.00   0.0
-63.50 -40.00   0.0
-63.00 -40.00   0.0
-62.50 -40.00   0.0
-62.00 -40.00   0.0
-61.50 -40.00   0.0
-61.00 -40.00   0.0
-60.50 -40.00   0.0
-60.00 -40.00   0.0
-59.50 -40.00   0.0
-59.00 -40.00   0.0
-58.50 -40.00   0.0
-58.00 -40.00   0.0
-57.50 -40.00   0.0
-57.00 -40.00   0.0
-56.50 -40.00   0.0
-56.00 -40.00   0.0
-55.50 -40.00   0.0
-55.00 -40.00   0.0
-54.50 -40.00   0.0
-54.00 -40.00   0.0
-53.50 -40.00   0.0
-53.00 -40.00   0.0
-52.50 -40.00   0.0
-52.00 -40.00   0.0
-51.50 -40.00   0.0
-51.00 -40.00   0.0
-50.50 -40.00   0.0
-50.00 -40.00   0.1
-49.50 -40.00   0.1
-49.00 -40.00   0.1
-48.50 -40.00   0.1
-48.00 -40.00   0.2
-47.50 -40.00   0.3
-47.00 -40.00   0.4
-46.50 -40.00   0.5
-46.00 -40.00   0.6
-45.50 -40.00   0.7
-45.00 -40.00   0.7
-44.50 -40.00   0.7
-44.00 -40.00   0.8
-43.50 -40.00   1.0
-43.00 -40.00   1.2
-42.50 -40.00   1.4
-42.00 -40.00   1.5
-41.50 -40.00   1.7
-41.00 -40.00   1.8
-40.50 -40.00   2.1
-40.00 -40.00   2.3
-39.50 -40.00   2.5
-39.00 -40.00   2.7
-38.50 -40.00   2.9
-38.00 -40.00   2.9
-37.50 -40.00   2.8
-37.00 -40.00   2.7
-36.50 -40.00   2.6
-36.00 -40.00   2.7
-35.50 -40.00   2.8
-35.00 -40.00   2.8
-34.50 -40.00   2.8
-34.00 -40.00   2.7
-33.50 -40.00   2.5
-33.00 -40.00   2.4
-32.50 -40.00   2.2
-32.00 -40.00   2.0
-31.50 -40.00   1.6
-31.00 -40.00   1.3
-30.50 -40.00   1.1
-30.00 -40.00   0.9
-29.50 -40.00   0.8
-29.00 -40.00   0.7
-28.50 -40.00   0.7
-28.00 -40.00   0.7
-27.50 -40.00   0.6
-27.00 -40.00   0.5
-26.50 -40.00   0.5
-26.00 -40.00   0.7
-25.50 -40.00   1.1
-25.00 -40.00   1.6
-24.50 -40.00   2.3
-24.00 -40.00   3.1
-23.50 -40.00   3.8
-23.00 -40.00   3.9
-22.50 -40.00   3.9
-22.00 -40.00   4.0
-21.50 -40.00   4.1
-21.00 -40.00   3.9
-20.50 -40.00   3.7
-20.00 -40.00   3.7
-100.00 -39.50   0.0
-99.50 -39.50   0.0
-99.00 -39.50   0.0
-98.50 -39.50   0.0
-98.00 -39.50   0.0
-97.50 -39.50   0.0
-97.00 -39.50   0.0
-96.50 -39.50   0.0
-96.00 -39.50   0.0
-95.50 -39.50   0.0
-95.00 -39.50   0.0
-94.50 -39.50   0.0
-94.00 -39.50   0.0
-93.50 -39.50   0.0
-93.00 -39.50   0.1
-92.50 -39.50   0.1
-92.00 -39.50   0.1
-91.50 -39.50   0.1
-91.00 -39.50   0.1
-90.50 -39.50   0.1
-90.00 -39.50   0.1
-89.50 -39.50   0.2
-89.00 -39.50   0.2
-88.50 -39.50   0.2
-88.00 -39.50   0.2
-87.50 -39.50   0.2
-87.00 -39.50   0.2
-86.50 -39.50   0.2
-86.00 -39.50   0.2
-85.50 -39.50   0.2
-85.00 -39.50   0.2
-84.50 -39.50   0.2
-84.00 -39.50   0.2
-83.50 -39.50   0.2
-83.00 -39.50   0.2
-82.50 -39.50   0.2
-82.00 -39.50   0.2
-81.50 -39.50   0.2
-81.00 -39.50   0.2
-80.50 -39.50   0.2
-80.00 -39.50   0.2
-79.50 -39.50   0.1
-79.00 -39.50   0.2
-78.50 -39.50   0.2
-78.00 -39.50   0.2
-77.50 -39.50   0.2
-77.00 -39.50   0.2
-76.50 -39.50   0.2
-76.00 -39.50   0.2
-75.50 -39.50   0.3
-75.00 -39.50   0.3
-74.50 -39.50   0.3
-74.00 -39.50   0.3
-73.50 -39.50   0.4
-73.00 -39.50   0.3
-72.50 -39.50   0.4
-72.00 -39.50   0.6
-71.50 -39.50   0.3
-71.00 -39.50   0.0
-70.50 -39.50   0.0
-70.00 -39.50   0.0
-69.50 -39.50   0.0
-69.00 -39.50   0.0
-68.50 -39.50   0.0
-68.00 -39.50   0.0
-67.50 -39.50   0.0
-67.00 -39.50   0.0
-66.50 -39.50   0.0
-66.00 -39.50   0.0
-65.50 -39.50   0.0
-65.00 -39.50   0.0
-64.50 -39.50   0.0
-64.00 -39.50   0.0
-63.50 -39.50   0.0
-63.00 -39.50   0.0
-62.50 -39.50   0.0
-62.00 -39.50   0.0
-61.50 -39.50   0.0
-61.00 -39.50   0.0
-60.50 -39.50   0.0
-60.00 -39.50   0.0
-59.50 -39.50   0.0
-59.00 -39.50   0.0
-58.50 -39.50   0.0
-58.00 -39.50   0.0
-57.50 -39.50   0.0
-57.00 -39.50   0.0
-56.50 -39.50   0.0
-56.00 -39.50   0.0
-55.50 -39.50   0.0
-55.00 -39.50   0.0
-54.50 -39.50   0.0
-54.00 -39.50   0.0
-53.50 -39.50   0.0
-53.00 -39.50   0.0
-52.50 -39.50   0.0
-52.00 -39.50   0.0
-51.50 -39.50   0.0
-51.00 -39.50   0.0
-50.50 -39.50   0.0
-50.00 -39.50   0.0
-49.50 -39.50   0.0
-49.00 -39.50   0.0
-48.50 -39.50   0.1
-48.00 -39.50   0.1
-47.50 -39.50   0.2
-47.00 -39.50   0.3
-46.50 -39.50   0.3
-46.00 -39.50   0.4
-45.50 -39.50   0.4
-45.00 -39.50   0.6
-44.50 -39.50   0.7
-44.00 -39.50   0.8
-43.50 -39.50   0.9
-43.00 -39.50   1.0
-42.50 -39.50   1.1
-42.00 -39.50   1.4
-41.50 -39.50   1.6
-41.00 -39.50   1.8
-40.50 -39.50   2.0
-40.00 -39.50   2.2
-39.50 -39.50   2.4
-39.00 -39.50   2.5
-38.50 -39.50   2.6
-38.00 -39.50   2.5
-37.50 -39.50   2.4
-37.00 -39.50   2.3
-36.50 -39.50   2.3
-36.00 -39.50   2.3
-35.50 -39.50   2.3
-35.00 -39.50   2.2
-34.50 -39.50   2.1
-34.00 -39.50   2.0
-33.50 -39.50   1.8
-33.00 -39.50   1.6
-32.50 -39.50   1.3
-32.00 -39.50   1.1
-31.50 -39.50   0.8
-31.00 -39.50   0.6
-30.50 -39.50   0.5
-30.00 -39.50   0.4
-29.50 -39.50   0.4
-29.00 -39.50   0.4
-28.50 -39.50   0.4
-28.00 -39.50   0.4
-27.50 -39.50   0.4
-27.00 -39.50   0.4
-26.50 -39.50   0.4
-26.00 -39.50   0.6
-25.50 -39.50   1.1
-25.00 -39.50   1.7
-24.50 -39.50   2.3
-24.00 -39.50   3.0
-23.50 -39.50   3.5
-23.00 -39.50   3.7
-22.50 -39.50   3.9
-22.00 -39.50   4.0
-21.50 -39.50   3.9
-21.00 -39.50   3.7
-20.50 -39.50   3.4
-20.00 -39.50   3.1
-100.00 -39.00   0.0
-99.50 -39.00   0.0
-99.00 -39.00   0.0
-98.50 -39.00   0.0
-98.00 -39.00   0.0
-97.50 -39.00   0.0
-97.00 -39.00   0.0
-96.50 -39.00   0.0
-96.00 -39.00   0.0
-95.50 -39.00   0.0
-95.00 -39.00   0.0
-94.50 -39.00   0.0
-94.00 -39.00   0.0
-93.50 -39.00   0.1
-93.00 -39.00   0.1
-92.50 -39.00   0.1
-92.00 -39.00   0.1
-91.50 -39.00   0.1
-91.00 -39.00   0.1
-90.50 -39.00   0.1
-90.00 -39.00   0.1
-89.50 -39.00   0.1
-89.00 -39.00   0.1
-88.50 -39.00   0.1
-88.00 -39.00   0.1
-87.50 -39.00   0.1
-87.00 -39.00   0.1
-86.50 -39.00   0.1
-86.00 -39.00   0.1
-85.50 -39.00   0.1
-85.00 -39.00   0.2
-84.50 -39.00   0.2
-84.00 -39.00   0.2
-83.50 -39.00   0.2
-83.00 -39.00   0.2
-82.50 -39.00   0.2
-82.00 -39.00   0.2
-81.50 -39.00   0.1
-81.00 -39.00   0.1
-80.50 -39.00   0.1
-80.00 -39.00   0.1
-79.50 -39.00   0.1
-79.00 -39.00   0.1
-78.50 -39.00   0.1
-78.00 -39.00   0.1
-77.50 -39.00   0.1
-77.00 -39.00   0.1
-76.50 -39.00   0.2
-76.00 -39.00   0.2
-75.50 -39.00   0.2
-75.00 -39.00   0.2
-74.50 -39.00   0.2
-74.00 -39.00   0.2
-73.50 -39.00   0.1
-73.00 -39.00   0.1
-72.50 -39.00   0.2
-72.00 -39.00   0.2
-71.50 -39.00   0.1
-71.00 -39.00   0.0
-70.50 -39.00   0.0
-70.00 -39.00   0.0
-69.50 -39.00   0.0
-69.00 -39.00   0.0
-68.50 -39.00   0.0
-68.00 -39.00   0.0
-67.50 -39.00   0.0
-67.00 -39.00   0.0
-66.50 -39.00   0.0
-66.00 -39.00   0.0
-65.50 -39.00   0.0
-65.00 -39.00   0.0
-64.50 -39.00   0.0
-64.00 -39.00   0.0
-63.50 -39.00   0.0
-63.00 -39.00   0.0
-62.50 -39.00   0.0
-62.00 -39.00   0.0
-61.50 -39.00   0.0
-61.00 -39.00   0.0
-60.50 -39.00   0.0
-60.00 -39.00   0.0
-59.50 -39.00   0.0
-59.00 -39.00   0.0
-58.50 -39.00   0.0
-58.00 -39.00   0.0
-57.50 -39.00   0.0
-57.00 -39.00   0.0
-56.50 -39.00   0.0
-56.00 -39.00   0.0
-55.50 -39.00   0.0
-55.00 -39.00   0.0
-54.50 -39.00   0.0
-54.00 -39.00   0.0
-53.50 -39.00   0.0
-53.00 -39.00   0.0
-52.50 -39.00   0.0
-52.00 -39.00   0.0
-51.50 -39.00   0.0
-51.00 -39.00   0.0
-50.50 -39.00   0.0
-50.00 -39.00   0.0
-49.50 -39.00   0.0
-49.00 -39.00   0.0
-48.50 -39.00   0.1
-48.00 -39.00   0.1
-47.50 -39.00   0.1
-47.00 -39.00   0.2
-46.50 -39.00   0.2
-46.00 -39.00   0.3
-45.50 -39.00   0.4
-45.00 -39.00   0.5
-44.50 -39.00   0.5
-44.00 -39.00   0.6
-43.50 -39.00   0.8
-43.00 -39.00   1.0
-42.50 -39.00   1.1
-42.00 -39.00   1.4
-41.50 -39.00   1.6
-41.00 -39.00   1.8
-40.50 -39.00   1.9
-40.00 -39.00   2.1
-39.50 -39.00   2.2
-39.00 -39.00   2.3
-38.50 -39.00   2.4
-38.00 -39.00   2.4
-37.50 -39.00   2.3
-37.00 -39.00   2.2
-36.50 -39.00   2.1
-36.00 -39.00   1.9
-35.50 -39.00   1.7
-35.00 -39.00   1.5
-34.50 -39.00   1.4
-34.00 -39.00   1.2
-33.50 -39.00   1.0
-33.00 -39.00   0.8
-32.50 -39.00   0.6
-32.00 -39.00   0.4
-31.50 -39.00   0.4
-31.00 -39.00   0.3
-30.50 -39.00   0.3
-30.00 -39.00   0.3
-29.50 -39.00   0.3
-29.00 -39.00   0.3
-28.50 -39.00   0.3
-28.00 -39.00   0.3
-27.50 -39.00   0.3
-27.00 -39.00   0.3
-26.50 -39.00   0.3
-26.00 -39.00   0.5
-25.50 -39.00   1.2
-25.00 -39.00   1.8
-24.50 -39.00   2.5
-24.00 -39.00   3.0
-23.50 -39.00   3.4
-23.00 -39.00   3.6
-22.50 -39.00   3.9
-22.00 -39.00   3.9
-21.50 -39.00   3.3
-21.00 -39.00   2.8
-20.50 -39.00   2.4
-20.00 -39.00   2.1
-100.00 -38.50   0.0
-99.50 -38.50   0.0
-99.00 -38.50   0.0
-98.50 -38.50   0.0
-98.00 -38.50   0.0
-97.50 -38.50   0.0
-97.00 -38.50   0.0
-96.50 -38.50   0.0
-96.00 -38.50   0.0
-95.50 -38.50   0.0
-95.00 -38.50   0.0
-94.50 -38.50   0.0
